Time,Temperature Heater,Pressure Heater,Pressure Valve,Flow  Rate Valve,Waterlevel Tank,OEE Waterflow,OEE Heater,OEE Valv,Overall OEE,Predicted OEE,Upper Range,Lower Range,Premium,Stability
07:11:00,53,901.4483407,892.8604388,413.0331358,68.37823142,0.8036,0.639291667,0.889999167,0.808,0.809538,0.840173088,0.778902912,,
07:12:00,54,818.0739609,847.1244963,387.7407986,72.13701691,0.8036,0.649777778,0.929999167,0.8078,0.809381,0.839727288,0.779034712,,
07:13:00,59,827.1193405,811.1475484,326.5855507,71.89381627,0.8125,0.660291667,0.879999167,0.7876,0.809157,0.839296876,0.779017124,,
07:14:00,48,915.0427399,841.428672,377.0284574,79.71127869,0.8125,0.660291667,0.849999167,0.8208,0.808766,0.839067702,0.778464298,,
07:15:00,58,865.5273927,828.7887055,329.9095264,72.06227336,0.8125,0.670833333,0.899999167,0.8008,0.808742,0.839039034,0.778444966,,
07:16:00,73,901.1134193,871.9343935,368.2392143,77.8505556,0.8125,0.670833333,0.859999167,0.804,0.808786,0.839072806,0.778499194,,
07:17:00,53,944.6534318,850.4541961,370.1649556,65.44305359,0.8036,0.670833333,0.919999167,0.8144,0.808827,0.838984168,0.778669832,,
07:18:00,56,840.0974661,839.4415565,368.9605289,66.18040746,0.8125,0.681402778,0.929999167,0.8277,0.808736,0.838828954,0.778643046,,
07:19:00,55,924.3738827,858.1306211,381.7945223,68.88635442,0.8036,0.670833333,0.899999167,0.8077,0.808813,0.839094588,0.778531412,,
07:20:00,56,893.7756615,860.9701649,428.6729203,78.14646147,0.8036,0.670833333,0.859999167,0.8144,0.80889,0.838960448,0.778819552,,
07:21:00,61,869.4871053,822.3680851,346.7472861,63.34494181,0.8036,0.670833333,0.879999167,0.7848,0.808768,0.838775814,0.778760186,,
07:22:00,60,846.8753844,843.2548257,386.3891758,86.8024348,0.8036,0.670833333,0.949999167,0.8081,0.808417,0.838654616,0.778179384,,
07:23:00,53,834.3935701,854.7129898,350.2051849,70.41898678,0.7947,0.670833333,0.949999167,0.8052,0.808266,0.83848765,0.77804435,,
07:24:00,60,946.7519998,867.3492491,382.8586595,73.1488796,0.8036,0.681402778,0.879999167,0.7883,0.808284,0.838494618,0.778073382,,
07:25:00,67,858.3039584,850.0525114,344.3798713,59.08540378,0.8036,0.681402778,0.859999167,0.7817,0.808135,0.83828542,0.77798458,,
07:26:00,59,880.8920324,889.109222,383.8842569,84.53826052,0.7947,0.681402778,0.879999167,0.7854,0.807651,0.837808486,0.777493514,,
07:27:00,65,887.3747287,821.5751537,391.1505227,61.50648431,0.7947,0.681402778,0.919999167,0.7987,0.807171,0.837637992,0.776704008,,
07:28:00,53,876.9631517,852.2293834,407.7232783,77.51815461,0.7947,0.681402778,0.889999167,0.7887,0.807124,0.837632562,0.776615438,,
07:29:00,38,865.3770078,921.9399637,407.8136025,69.42396736,0.8036,0.692,0.909999167,0.8019,0.80691,0.83760691,0.77621309,,
07:30:00,54,938.0730557,852.3776756,355.8244411,81.75304059,0.8036,0.692,0.889999167,0.7952,0.80693,0.837638988,0.776221012,,
07:31:00,58,834.7550942,771.2722073,370.9305512,79.97459384,0.8125,0.702625,0.949999167,0.8217,0.806786,0.837243336,0.776328664,,
07:32:00,64,876.9877081,864.6650882,372.2683611,80.13459277,0.8036,0.692,0.859999167,0.7852,0.806709,0.837208964,0.776209036,,
07:33:00,55,819.6673957,755.3568548,372.2125693,77.42710353,0.8036,0.692,0.859999167,0.7852,0.806367,0.836811732,0.775922268,,
07:34:00,50,883.5372977,905.3672303,382.6099127,62.23177596,0.8036,0.692,0.879999167,0.7919,0.805925,0.836288152,0.775561848,,
07:35:00,53,881.8197625,800.6118914,342.4426476,70.15272507,0.8036,0.702625,0.879999167,0.7954,0.80555,0.836038074,0.775061926,,
07:36:00,67,870.9469807,895.478876,407.304456,74.53677345,0.8125,0.702625,0.939999167,0.8184,0.805446,0.836001532,0.774890468,,
07:37:00,52,897.0256499,859.3403544,401.0718593,71.74906965,0.8125,0.702625,0.879999167,0.7984,0.805574,0.83623291,0.77491509,,
07:38:00,57,852.2635948,844.1505178,352.4624371,72.56016052,0.8215,0.702625,0.939999167,0.8214,0.805533,0.836218806,0.774847194,,
07:39:00,57,887.1476279,876.338384,362.4070511,73.96378558,0.8215,0.702625,0.879999167,0.8014,0.805724,0.836572778,0.774875222,,
07:40:00,62,892.5128281,828.3390778,340.7819671,68.17400166,0.8215,0.692,0.869999167,0.7945,0.805682,0.836421838,0.774942162,,
07:41:00,57,845.1007784,844.9892326,360.1018799,86.21783116,0.8215,0.692,0.889999167,0.8012,0.805435,0.836243702,0.774626298,,
07:42:00,54,864.2721081,878.882891,389.1217811,81.08768664,0.8215,0.681402778,0.849999167,0.7843,0.805353,0.835886798,0.774819202,,
07:43:00,52,899.9613169,879.6036919,345.9957024,64.09231235,0.8304,0.692,0.879999167,0.8008,0.804935,0.835750994,0.774119006,,
07:44:00,57,883.8691724,871.6445039,424.1590981,66.47839135,0.8304,0.692,0.899999167,0.8075,0.804881,0.835478626,0.774283374,,
07:45:00,53,936.6778908,920.2900329,411.001893,82.75805233,0.8215,0.681402778,0.869999167,0.791,0.805093,0.835458066,0.774727934,,
07:46:00,60,914.2501153,912.3006826,397.7769306,68.90288112,0.8304,0.681402778,0.919999167,0.8106,0.80514,0.835627554,0.774652446,,
07:47:00,52,836.2325684,831.9743963,382.5698381,67.02549334,0.8304,0.681402778,0.939999167,0.8173,0.805153,0.835657304,0.774648696,,
07:48:00,54,877.1564648,825.6379281,348.3005893,63.03388917,0.8395,0.692,0.899999167,0.8105,0.805296,0.83589333,0.77469867,,
07:49:00,63,838.27975,842.9767778,353.3303224,56.86959201,0.8486,0.702625,0.879999167,0.8104,0.80537,0.835962678,0.774777322,,
07:50:00,50,883.1657692,859.0447058,374.6987867,85.02102526,0.8486,0.692,0.889999167,0.8102,0.805478,0.83605107,0.77490493,,
07:51:00,56,855.7708338,806.3356825,393.9989464,76.93258502,0.8486,0.702625,0.939999167,0.8304,0.805452,0.835580394,0.775323606,,
07:52:00,61,878.8784111,889.6243574,356.5880756,72.37168632,0.8486,0.702625,0.909999167,0.8204,0.805963,0.83589929,0.77602671,,
07:53:00,53,900.5108336,922.2140883,405.8809263,83.33523682,0.8486,0.702625,0.939999167,0.8304,0.806404,0.836102686,0.776705314,,
07:54:00,66,878.5079285,916.8090535,380.3270526,83.78804894,0.8577,0.713277778,0.909999167,0.827,0.806877,0.83666482,0.77708918,,
07:55:00,60,874.5595391,870.3674633,390.8711373,86.22724716,0.8577,0.702625,0.879999167,0.8134,0.807284,0.837336402,0.777231598,,
07:56:00,68,869.7087037,878.1710164,362.8394306,75.93585286,0.8577,0.702625,0.889999167,0.8168,0.807354,0.837131832,0.777576168,,
07:57:00,50,822.8251613,858.7957765,395.7676294,82.21028473,0.8577,0.702625,0.909999167,0.8234,0.807658,0.837472788,0.777843212,,
07:58:00,64,915.69412,863.7127067,359.1101328,82.80951564,0.8669,0.713277778,0.949999167,0.8434,0.807761,0.837657814,0.777864186,,
07:59:00,70,895.6551778,838.7021111,418.7819381,82.26505987,0.8577,0.702625,0.879999167,0.8134,0.808229,0.838536302,0.777921698,,
08:00:00,71,868.9317678,888.4248463,378.4485481,66.25143331,0.8577,0.692,0.909999167,0.8199,0.808532,0.83883539,0.77822861,,
08:01:00,76,900.5317519,931.316062,361.7160909,68.42094434,0.8577,0.692,0.849999167,0.7999,0.8087,0.838985978,0.778414022,,
08:02:00,65,924.7436832,863.9014914,355.6726692,72.97262185,0.8577,0.692,0.909999167,0.8199,0.808735,0.838971014,0.778498986,,
08:03:00,47,893.6328708,906.8003377,362.3614343,58.73993403,0.8577,0.681402778,0.929999167,0.823,0.80897,0.839262532,0.778677468,,
08:04:00,58,865.6416707,923.6924031,338.7426527,73.14154162,0.8669,0.692,0.929999167,0.8296,0.80917,0.839006876,0.779333124,,
08:05:00,57,793.8453859,840.3102537,370.464691,85.74219335,0.8669,0.692,0.9,0.8196,0.809668,0.83974611,0.77958989,,
08:06:00,60,863.8281838,870.5748564,387.0530785,72.45276132,0.8669,0.692,0.9,0.8196,0.809833,0.839598484,0.780067516,,
08:07:00,66,887.6362994,885.4980189,380.8152239,66.44377944,0.8669,0.692,0.88,0.813,0.810166,0.839966684,0.780365316,,
08:08:00,65,873.5477717,799.9650207,369.743348,81.33730801,0.8669,0.692,0.87,0.8096,0.810133,0.839808018,0.780457982,,
08:09:00,54,821.6711944,890.0503016,337.7161742,67.06004031,0.8669,0.692,0.87,0.8096,0.810266,0.839913722,0.780618278,,
08:10:00,57,862.9810804,849.1062488,417.0941433,75.83182231,0.8669,0.702625,0.93,0.8332,0.810196,0.83984396,0.78054804,,
08:11:00,52,817.3434548,918.1146007,383.200999,82.39271159,0.8669,0.702625,0.91,0.8265,0.810427,0.839497892,0.781356108,,
08:12:00,60,909.0433491,818.3495824,378.3925858,81.19442835,0.8669,0.713277778,0.93,0.8367,0.810955,0.839892834,0.782017166,,
08:13:00,55,855.4945748,838.969757,380.6110707,72.04800325,0.8669,0.713277778,0.85,0.8101,0.81142,0.840262568,0.782577432,,
08:14:00,49,890.2660124,841.2984844,379.5469619,57.11921338,0.8669,0.713277778,0.86,0.8134,0.811685,0.840297024,0.783072976,,
08:15:00,70,871.0944553,871.7223933,361.5771372,70.85613264,0.8761,0.723958333,0.91,0.8367,0.811883,0.840446504,0.783319496,,
08:16:00,45,820.0464731,832.466928,395.4506136,85.88668023,0.8669,0.723958333,0.92,0.8369,0.812215,0.841202088,0.783227912,,
08:17:00,55,920.1549187,832.669282,390.2398343,66.76755991,0.8761,0.723958333,0.86,0.82,0.812447,0.841796412,0.783097588,,
08:18:00,53,912.3249878,835.3843251,399.5674983,81.44247498,0.8669,0.723958333,0.95,0.8469,0.812612,0.84198773,0.78323627,,
08:19:00,64,836.2046469,913.3800483,385.6829248,71.46348078,0.8761,0.734666667,0.89,0.8336,0.812914,0.843081194,0.782746806,,
08:20:00,70,967.1455995,844.9535633,376.7657271,76.83361151,0.8669,0.734666667,0.85,0.8172,0.813115,0.843502708,0.782727292,,
08:21:00,67,930.3415322,860.686862,425.6297511,74.38668568,0.8669,0.734666667,0.87,0.8238,0.813252,0.843644322,0.782859678,,
08:22:00,54,942.1605068,847.0520419,393.2193389,94.22837837,0.8577,0.723958333,0.93,0.8372,0.813387,0.84378649,0.78298751,,
08:23:00,65,884.8881702,819.252869,389.3399461,75.36584402,0.8669,0.723958333,0.87,0.8203,0.813724,0.844305148,0.783142852,,
08:24:00,74,913.1720912,845.8841328,355.7164386,77.50363287,0.8577,0.723958333,0.94,0.8406,0.813957,0.844440384,0.783473616,,
08:25:00,51,874.0896942,855.0544938,358.572792,77.02225617,0.8486,0.723958333,0.86,0.8108,0.81436,0.845134948,0.783585052,,
08:26:00,62,785.8753019,843.5216437,353.8026344,62.87063523,0.8486,0.734666667,0.91,0.8311,0.814166,0.84491344,0.78341856,,
08:27:00,64,858.5340151,817.0055223,385.9349116,68.64890891,0.8486,0.734666667,0.85,0.8111,0.814408,0.845328118,0.783487882,,
08:28:00,70,877.1932539,860.4015794,376.5912747,73.21545721,0.8486,0.734666667,0.86,0.8144,0.814417,0.84501203,0.78382197,,
08:29:00,50,860.6772848,847.4014644,349.4817387,73.84717331,0.8486,0.734666667,0.94,0.8411,0.814193,0.844776882,0.783609118,,
08:30:00,79,905.6112799,873.2772658,350.8139779,93.60809134,0.8486,0.745402778,0.91,0.8347,0.814503,0.845319724,0.783686276,,
08:31:00,52,934.1154805,860.4851558,372.7834193,79.52745567,0.8486,0.745402778,0.89,0.828,0.814516,0.845441482,0.783590518,,
08:32:00,57,895.1213953,843.0314156,421.2043772,75.40686855,0.8577,0.756166667,0.94,0.8513,0.814495,0.845527896,0.783462104,,
08:33:00,68,869.7498128,845.2917559,377.7854981,81.57071114,0.8577,0.756166667,0.87,0.828,0.814907,0.846709804,0.783104196,,
08:34:00,45,891.2304406,855.3451393,356.2451961,73.13927691,0.8577,0.745402778,0.85,0.8177,0.81492,0.846521956,0.783318044,,
08:35:00,71,817.2179445,928.5679052,370.9092349,73.87925264,0.8577,0.756166667,0.87,0.828,0.814728,0.84633452,0.78312148,,
08:36:00,55,882.1322649,793.1091699,337.9758349,87.71987776,0.8577,0.756166667,0.85,0.8213,0.814874,0.846578098,0.783169902,,
08:37:00,59,814.6242475,874.1540974,397.2149765,65.7257933,0.8577,0.745402778,0.9,0.8344,0.814984,0.846494896,0.783473104,,
08:38:00,60,845.2973202,886.7947119,402.8045036,66.68739405,0.8577,0.745402778,0.92,0.841,0.814994,0.846731078,0.783256922,,
08:39:00,62,891.2304406,846.6339083,386.5676926,76.67542273,0.8486,0.745402778,0.89,0.828,0.815203,0.847363072,0.783042928,,
08:40:00,59,848.9523065,888.4290935,364.7638077,75.86042746,0.8395,0.734666667,0.9,0.8247,0.815313,0.847360488,0.783265512,,
08:41:00,68,836.6367478,825.964027,375.6952519,64.21696069,0.8395,0.734666667,0.85,0.8081,0.815223,0.847324884,0.783121116,,
08:42:00,55,895.8303919,849.1431779,386.6123999,73.40643964,0.8395,0.723958333,0.87,0.8111,0.815131,0.84726042,0.78300158,,
08:43:00,54,852.8867806,858.3034607,352.2346655,61.73409173,0.8304,0.723958333,0.88,0.8115,0.815066,0.846884256,0.783247744,,
08:44:00,50,895.1312634,859.7539168,331.5682174,77.3958765,0.8395,0.723958333,0.94,0.8345,0.814806,0.84659512,0.78301688,,
08:45:00,57,889.8901182,818.2832108,388.6176652,77.7185368,0.8486,0.734666667,0.86,0.8144,0.815078,0.846954482,0.783201518,,
08:46:00,56,903.2946604,910.3448092,370.668702,64.14987982,0.8486,0.734666667,0.94,0.8411,0.814916,0.846692728,0.783139272,,
08:47:00,74,901.6145509,831.3834591,355.5097843,68.17314123,0.8486,0.723958333,0.92,0.8308,0.815053,0.847160966,0.782945034,,
08:48:00,65,867.6573838,856.0064793,343.9337074,61.95475078,0.8486,0.723958333,0.85,0.8075,0.815084,0.84699182,0.78317618,,
08:49:00,69,932.829364,864.7386944,397.2490826,78.37563552,0.8486,0.723958333,0.95,0.8408,0.815245,0.847157612,0.783332388,,
08:50:00,54,923.7118615,830.4159604,388.9315262,68.26572647,0.8486,0.723958333,0.92,0.8308,0.815573,0.847853756,0.783292244,,
08:51:00,63,862.0010999,874.2006727,334.3925395,73.59517359,0.8577,0.734666667,0.94,0.8441,0.815801,0.848185334,0.783416666,,
08:52:00,59,888.902407,861.5580067,350.9388629,85.38961291,0.8577,0.734666667,0.95,0.8475,0.816162,0.84899105,0.78333295,,
08:53:00,70,870.0088369,855.2482455,351.6019982,83.95349453,0.8577,0.734666667,0.89,0.8275,0.816559,0.849461762,0.783656238,,
08:54:00,58,994.2907422,896.3156471,360.8266051,71.58400557,0.8577,0.723958333,0.89,0.8239,0.816958,0.849920478,0.783995522,,
08:55:00,58,829.7731551,889.8587455,373.8473292,70.26900453,0.8577,0.713277778,0.87,0.8137,0.816989,0.84981853,0.78415947,,
08:56:00,70,888.0355676,793.5612451,332.2605702,81.32841152,0.8577,0.713277778,0.92,0.8303,0.817118,0.849847678,0.784388322,,
08:57:00,61,916.1843377,839.6325367,353.7642651,76.81499056,0.8486,0.713277778,0.89,0.8173,0.817381,0.850209048,0.784552952,,
08:58:00,52,877.1902071,901.336274,399.5427145,77.04899436,0.8486,0.713277778,0.91,0.8239,0.81741,0.850172172,0.784647828,,
08:59:00,61,919.7819349,878.3200645,357.9361172,77.63065144,0.8577,0.723958333,0.89,0.8239,0.817372,0.850102432,0.784641568,,
09:00:00,69,939.9724444,842.0816256,383.6747605,70.16715752,0.8577,0.723958333,0.85,0.8106,0.817534,0.85028357,0.78478443,,
09:01:00,66,960.5608579,846.1035477,362.0343572,66.87491853,0.8577,0.713277778,0.85,0.807,0.817496,0.849602786,0.785389214,,
09:02:00,66,892.6735813,838.4888151,357.1255869,75.75543908,0.8486,0.702625,0.91,0.8204,0.817718,0.849839,0.785597,,
09:03:00,57,888.2855422,888.378343,400.5762984,70.11551564,0.8395,0.702625,0.89,0.8107,0.817841,0.849864498,0.785817502,,
09:04:00,62,913.588185,852.8415926,382.4477953,74.9205241,0.8395,0.702625,0.94,0.8274,0.817896,0.849389958,0.786402042,,
09:05:00,71,806.6230589,888.7222945,373.3722887,75.62537654,0.8395,0.702625,0.92,0.8207,0.818287,0.848956646,0.787617354,,
09:06:00,55,901.0255166,835.0545909,313.5536285,85.98372995,0.8395,0.702625,0.9,0.814,0.818677,0.848603586,0.788750414,,
09:07:00,73,790.1317371,794.1244675,393.9683647,62.14157718,0.8395,0.702625,0.88,0.8074,0.818963,0.848625244,0.789300756,,
09:08:00,66,867.6092261,837.385406,398.6540814,78.92981574,0.8395,0.702625,0.88,0.8074,0.81905,0.848166918,0.789933082,,
09:09:00,51,838.5319529,884.5599628,388.690908,77.27429648,0.8395,0.702625,0.87,0.804,0.819237,0.848241246,0.790232754,,
09:10:00,60,870.0088369,886.2579085,345.7847564,64.18095262,0.8486,0.713277778,0.93,0.8306,0.819258,0.8480178,0.7904982,,
09:11:00,49,936.9716576,870.2395432,390.7986904,78.75242969,0.8486,0.702625,0.85,0.8004,0.819612,0.848454254,0.790769746,,
09:12:00,71,830.7410394,874.9188101,394.4461904,83.07207589,0.8577,0.713277778,0.94,0.837,0.819399,0.847663368,0.791134632,,
09:13:00,60,819.6386556,859.6486006,344.4405233,81.00248809,0.8577,0.713277778,0.85,0.807,0.819917,0.84751401,0.79231999,,
09:14:00,68,921.2122972,849.3352739,397.7682335,68.41760004,0.8486,0.713277778,0.86,0.8073,0.820135,0.847266166,0.793003834,,
09:15:00,50,874.54717,855.6794086,399.3268801,76.61820431,0.8486,0.713277778,0.949999167,0.8373,0.820289,0.847079002,0.793498998,,
09:16:00,59,890.6301286,860.1167288,352.9547579,65.2827868,0.8577,0.723958333,0.849999167,0.8106,0.820708,0.847702854,0.793713146,,
09:17:00,52,870.8778591,897.1763178,417.3328856,80.61464635,0.8486,0.713277778,0.899999167,0.8206,0.82063,0.847325686,0.793934314,,
09:18:00,72,852.5121143,868.0000071,379.2653028,74.61993458,0.8577,0.723958333,0.859999167,0.8139,0.820852,0.847547504,0.794156496,,
09:19:00,54,845.2260158,863.1530836,362.5739718,74.56468864,0.8577,0.723958333,0.909999167,0.8306,0.820777,0.847220458,0.794333542,,
09:20:00,65,923.7618837,803.5565714,407.8997771,73.55729043,0.8577,0.734666667,0.949993333,0.8475,0.821069,0.847033476,0.795104524,,
09:21:00,45,846.0885805,880.1146521,372.4548928,79.82665714,0.8577,0.723958333,0.899993333,0.8272,0.821599,0.847762918,0.795435082,,
09:22:00,69,798.7290086,809.3729371,400.5892019,82.85237467,0.8577,0.734666667,0.869993333,0.8208,0.821859,0.84692176,0.79679624,,
09:23:00,47,947.7839125,934.2312276,397.2008225,85.07248857,0.8577,0.723958333,0.899993333,0.8272,0.822224,0.846911902,0.797536098,,
09:24:00,53,911.1760232,863.8586594,354.9898092,84.76430943,0.8577,0.734666667,0.919993333,0.8375,0.822488,0.847008004,0.797967996,,
09:25:00,52,870.7270649,909.1879861,380.2019118,83.17326541,0.8669,0.745402778,0.849993333,0.8208,0.822788,0.846638038,0.798937962,,
09:26:00,73,903.9357178,892.7911878,406.6885007,72.9680762,0.8761,0.745402778,0.879993333,0.8338,0.823086,0.84680677,0.79936523,,
09:27:00,56,835.12444,801.9698449,394.2912921,75.53276694,0.8669,0.745402778,0.939993333,0.8508,0.823318,0.84710205,0.79953395,,
09:28:00,58,881.6084414,870.9422035,398.2030857,87.78991331,0.8669,0.745402778,0.869993333,0.8274,0.823653,0.847916086,0.799389914,,
09:29:00,46,809.7921022,903.7116847,381.4340497,82.4310899,0.8669,0.745402778,0.919993333,0.8441,0.823822,0.84794393,0.79970007,,
09:30:00,58,877.4846105,845.8689797,343.1054419,81.73511772,0.8761,0.756166667,0.879993333,0.8374,0.824159,0.848451876,0.799866124,,
09:31:00,70,882.3314442,880.7298488,410.1132599,82.95924625,0.8761,0.756166667,0.929993333,0.8541,0.824431,0.848834978,0.800027022,,
09:32:00,79,900.7380253,897.6576195,378.2497951,78.36097578,0.8761,0.756166667,0.909993333,0.8474,0.824668,0.849771066,0.799564934,,
09:33:00,65,886.8555437,837.0849343,393.4219857,73.43442788,0.8761,0.756166667,0.849993333,0.8274,0.824938,0.850424032,0.799451968,,
09:34:00,47,848.5954208,833.7345384,348.175079,70.62313537,0.8669,0.756166667,0.879993333,0.8343,0.824908,0.8503955,0.7994205,,
09:35:00,60,897.9853487,874.2065036,365.6927428,71.75937042,0.8669,0.766958333,0.889993333,0.8413,0.824981,0.850430622,0.799531378,,
09:36:00,55,819.2633981,877.2593073,314.9792614,73.74800499,0.8669,0.756166667,0.939993333,0.8543,0.82526,0.850858094,0.799661906,,
09:37:00,57,846.0754838,799.7443101,398.0037926,72.52539438,0.8669,0.745402778,0.869993333,0.8274,0.825635,0.85187606,0.79939394,,
09:38:00,53,889.2477876,837.3401265,381.7965118,66.79087263,0.8669,0.745402778,0.849993333,0.8208,0.825675,0.851672932,0.799677068,,
09:39:00,51,868.3551482,817.4839446,371.2905974,79.00694576,0.8761,0.756166667,0.919993333,0.8508,0.825449,0.851349762,0.799548238,,
09:40:00,61,881.1522388,888.5477273,359.2783041,68.1029271,0.8854,0.766958333,0.949993333,0.8674,0.825823,0.852183546,0.799462454,,
09:41:00,55,916.8013389,865.1202949,382.4837772,68.35805196,0.8761,0.766958333,0.889993333,0.8443,0.826298,0.853415988,0.799180012,,
09:42:00,49,900.0098839,893.8955328,352.6569837,74.34391594,0.8669,0.766958333,0.899993333,0.8446,0.826742,0.854056034,0.799427966,,
09:43:00,71,889.4868028,839.0440471,396.3566977,82.85636835,0.8761,0.777777778,0.919993333,0.858,0.826989,0.854521978,0.799456022,,
09:44:00,57,831.515656,816.2892566,403.9182367,79.89000408,0.8761,0.777777778,0.889993333,0.848,0.827339,0.855556434,0.799121566,,
09:45:00,72,824.7153641,915.1533638,388.3478011,78.13984592,0.8761,0.777777778,0.949993333,0.868,0.827523,0.855997102,0.799048898,,
09:46:00,77,877.4140792,879.0635051,345.0137892,65.57909854,0.8761,0.777777778,0.909993333,0.8546,0.828007,0.857556392,0.798457608,,
09:47:00,72,851.020361,814.212086,382.2820399,61.77074918,0.8761,0.777777778,0.929993333,0.8613,0.828357,0.858217488,0.798496512,,
09:48:00,57,835.4445822,873.852546,351.1868708,84.11772254,0.8761,0.777777778,0.879993333,0.8446,0.82884,0.859163964,0.798516036,,
09:49:00,70,877.3282229,822.3598786,336.7031108,81.5291184,0.8761,0.777777778,0.939993333,0.8646,0.82919,0.859415352,0.798964648,,
09:50:00,64,834.7956577,830.0938208,331.0933475,70.88002979,0.8761,0.777777778,0.849993333,0.8346,0.82974,0.86076707,0.79871293,,
09:51:00,81,855.9653747,873.3832299,384.459086,72.28616308,0.8669,0.777777778,0.899993333,0.8482,0.829754,0.86078955,0.79871845,,
09:52:00,66,886.5173481,848.315765,354.9053967,83.63627279,0.8669,0.777777778,0.849993333,0.8315,0.829971,0.861194696,0.798747304,,
09:53:00,62,918.4152372,839.0302976,401.4939786,69.08571384,0.8669,0.777777778,0.869993333,0.8382,0.829919,0.86088657,0.79895143,,
09:54:00,64,842.1582901,844.8465553,412.0642965,75.37677794,0.8669,0.777777778,0.869993333,0.8382,0.8302,0.861023426,0.799376574,,
09:55:00,59,885.3231361,846.9945247,347.6209694,68.08112419,0.8669,0.766958333,0.859993333,0.8313,0.830448,0.86128533,0.79961067,,
09:56:00,52,849.9070941,882.2069399,364.7263478,79.45688438,0.8669,0.766958333,0.909993333,0.8479,0.830394,0.86120385,0.79958415,,
09:57:00,57,845.0963218,821.6975308,369.2496061,67.24095736,0.8669,0.777777778,0.9499775,0.8649,0.830504,0.861440944,0.799567056,,
09:58:00,67,884.8203219,905.4878797,356.650717,70.23289093,0.8669,0.766958333,0.8999775,0.8446,0.830953,0.862476762,0.799429238,,
09:59:00,64,890.092208,816.5943354,424.9078396,74.59477925,0.8669,0.766958333,0.8999775,0.8446,0.83093,0.862569898,0.799290102,,
10:00:00,63,942.201434,840.9812759,389.0366296,86.94835031,0.8669,0.766958333,0.9099775,0.8479,0.83104,0.86267495,0.79940505,,
10:01:00,48,865.2362635,881.1737895,358.6012421,61.11179162,0.8577,0.766958333,0.8499775,0.8249,0.831347,0.863121646,0.799572354,,
10:02:00,53,882.6258022,873.1400955,403.4967427,86.77892727,0.8669,0.777777778,0.9099775,0.8515,0.831358,0.863137512,0.799578488,,
10:03:00,66,821.3503247,853.5451167,361.1755668,71.64878114,0.8669,0.788625,0.8999775,0.8518,0.831501,0.863456284,0.799545716,,
10:04:00,57,919.6216819,865.4087448,388.9986014,76.137339,0.8669,0.788625,0.8999775,0.8518,0.831816,0.863976378,0.799655622,,
10:05:00,56,832.4217856,837.107646,374.3563904,86.31264053,0.8669,0.788625,0.8699775,0.8418,0.831928,0.864055688,0.799800312,,
10:06:00,62,897.2906766,832.920155,363.8775051,74.58711658,0.8577,0.788625,0.9299775,0.8588,0.832238,0.864422888,0.800053112,,
10:07:00,72,960.983591,848.2166396,406.0911901,71.79323555,0.8577,0.788625,0.8999775,0.8488,0.832515,0.864846836,0.800183164,,
10:08:00,62,860.8043867,880.1677781,386.5081207,75.18107939,0.8577,0.777777778,0.8799775,0.8385,0.832892,0.865167684,0.800616316,,
10:09:00,61,882.3835582,851.4163678,356.2679903,58.72525806,0.8577,0.777777778,0.9199775,0.8518,0.833133,0.865386758,0.800879242,,
10:10:00,61,894.6655111,834.2086055,365.6599442,66.02488114,0.8577,0.766958333,0.8499775,0.8249,0.83324,0.865709626,0.800770374,,
10:11:00,61,864.4603735,853.0405993,387.9656428,70.85355135,0.8577,0.766958333,0.8799775,0.8349,0.833142,0.865637692,0.800646308,,
10:12:00,56,896.18846,841.5082891,398.4780941,67.55481857,0.8577,0.766958333,0.9499775,0.8582,0.833211,0.865502364,0.800919636,,
10:13:00,52,829.8873876,858.7787157,371.9969053,76.17164245,0.8577,0.766958333,0.8899775,0.8382,0.83328,0.865944032,0.800615968,,
10:14:00,67,845.2438419,934.740892,379.9871005,66.73988012,0.8669,0.777777778,0.9099775,0.8515,0.833382,0.8659066,0.8008574,,
10:15:00,69,878.5844624,857.1074409,379.6364335,84.89249688,0.8669,0.766958333,0.8999775,0.8446,0.83372,0.86642193,0.80101807,,
10:16:00,52,929.5343556,850.1284572,395.530905,86.63028437,0.8577,0.766958333,0.8499775,0.8249,0.833886,0.8665607,0.8012113,,
10:17:00,58,875.5370185,837.8023518,328.3340542,78.07558985,0.8577,0.777777778,0.8999775,0.8452,0.833922,0.866647352,0.801196648,,
10:18:00,64,976.5883373,813.1276093,380.7347052,73.84772528,0.8577,0.777777778,0.8599775,0.8318,0.83403,0.866802826,0.801257174,,
10:19:00,54,878.1097972,870.6651275,388.3059359,80.34263763,0.8577,0.777777778,0.9199775,0.8518,0.833938,0.866691712,0.801184288,,
10:20:00,70,927.343201,823.2814499,387.393599,64.75315311,0.8669,0.777777778,0.9299775,0.8582,0.834176,0.867066992,0.801285008,,
10:21:00,36,825.4767021,875.9599509,350.9449452,90.27469794,0.8669,0.777777778,0.8499775,0.8315,0.834511,0.867317276,0.801704724,,
10:22:00,63,903.9394012,827.7474927,387.0960522,62.29879189,0.8761,0.788625,0.9399775,0.8682,0.834745,0.867208272,0.802281728,,
10:23:00,49,835.5638169,819.9049948,419.9742856,72.38512847,0.8761,0.788625,0.8899775,0.8516,0.835316,0.868100872,0.802531128,,
10:24:00,58,844.1827344,827.9712987,338.7591372,57.75898179,0.8854,0.7995,0.9199775,0.8683,0.835717,0.868657598,0.802776402,,
